AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,SpatialLocation,rowguid,ModifiedDate
12932,4144 Tahoe Place,,Beaverton,58,97005,0xE6100000010CD3C0C00B74BB4640FF71FE24A2B95EC0,33745EAD-7D0F-4708-89C1-FBF78CB59F3D,13-04-2014
12933,1197 Santa Barbara,,Santa Monica,9,90401,0xE6100000010CF778428434FE4040BB2E780ABAA55DC0,CC54F096-4CA9-4514-BEB8-D648AC0B4EAD,07-09-2013
12934,"523, rue de l'Espace De Schengen",,Pantin,179,93500,0xE6100000010C9004A2224174484097B9EA2EA6400340,561DEFD0-8CA1-4BE0-8F9B-A3F5D1EDED90,21-12-2013
12935,9314 Icicle Way,,Woodburn,58,97071,0xE6100000010CF82F6CC46F90464040FAF47DFAB35EC0,34096160-90C6-4363-89F1-E7632A19F06E,12-05-2014
12936,7068 Rock Drive,,Lavender Bay,50,2060,0xE6100000010C82E5D22DD9ED40C021310AF4B7DF6240,A773E3A7-0B08-4571-BECF-B92A040C27C9,17-11-2012
12937,302 Camelback Ct.,,Long Beach,9,90802,0xE6100000010C1E7E67A9DEDF40405729E281608E5DC0,0EB6C7DE-D0D1-4E13-A1CA-4322ED3AE4C6,24-02-2014
12938,7710 Pine St,,Burlingame,9,94010,0xE6100000010C88133C7314CE42407287892D80965EC0,9574AA67-4056-4E0F-980C-108CB3D0AFEF,24-06-2013
12939,7107 Vista Valley Rd.,,Brisbane,64,4000,0xE6100000010C68424B8CCF733BC08A516A3B5C196340,B2B6D9CB-49A6-4BC9-9C7A-5ACEB665E46D,27-04-2014
12940,"821, rue des Rosiers",,Roubaix,145,59100,0xE6100000010C2DB5EDFEE35F4940D96AB3FB98740940,639C09A7-5C93-49D0-A4CF-62CEEEC257C1,21-12-2013
12941,3968 Beauty,,Newcastle upon Tyne,14,NT20,0xE6100000010C9E16B27F53734B406AF6FD054CC4F9BF,FD8D0C44-D65B-460E-8200-CB27152FB9F1,25-05-2013
12942,1362 Somerset Place,,Bremerton,79,98312,0xE6100000010CE8FEEAB2B2C74740F2762C3AB6B55EC0,72CB6453-5F51-43EA-B90C-AA0DDB4222A1,22-05-2014
12943,7772 Golden Meadow,,Oakland,9,94611,0xE6100000010C1E302D3A65EB4240B2E79DAA6C835EC0,2F516D8A-4D63-4F28-8E32-48701FEE70C6,11-04-2014
12944,977 Delta View Ln.,,Yakima,79,98901,0xE6100000010C048350C18C5447409DA03BD90C175EC0,482A015B-1518-4007-8BA2-1AF579DB0E7C,23-03-2014
12945,2472 Alexander Place,,West Covina,9,91791,0xE6100000010C0E1DB1A7FE0D41401C921A2A976E5DC0,8F2D6927-81F0-48D0-92BD-64BC3C8C201E,15-12-2013
12946,8500 Byers Rd.,,Port Macquarie,50,2444,0xE6100000010C5EEC7F0D84563FC00733A5DFC2186340,A70AD6B1-99C4-4005-8837-45BDAB270176,29-10-2012
12947,8625 Woodcrest Drive,,Beverly Hills,9,90210,0xE6100000010CC46D031AC50D4140DA82F77F7BA15DC0,C17D5F46-92AC-49AE-B783-B126D280DF3B,17-04-2014
12948,623 Lakespring Place,,Springwood,50,2777,0xE6100000010C06AC807824D740C0696310E9ABD26240,A8FC4F11-4370-45C1-94B2-52A60E163453,04-07-2013
12949,8585 Los Gatos Ct.,,Lynnwood,79,98036,0xE6100000010CFA44A505E3E9474074F6680E9B9A5EC0,E084A851-D085-405E-9B6F-A5F7F7867895,20-02-2014
12950,336 E Eagle Peak Rd.,,National City,9,91950,0xE6100000010CEBB0B38E54504040BA6EF4CD1B455DC0,C7F504ED-4B93-4069-931B-DD651E06A8E6,15-03-2014
12951,6703 Corte Poquito,,Beaverton,58,97005,0xE6100000010C13603B9246C14640E5DECE28EAA95EC0,FF2D4952-8F64-489D-AC65-17870273DE5E,01-04-2014
12952,9854 Martindale Drive,,Berkeley,9,94704,0xE6100000010C34518385BEE842408546695039975EC0,FD61DD67-FDE3-4E63-8470-3F577278BD4E,26-05-2012
12953,1363 Mount Circle,,Royal Oak,7,V8X,0xE6100000010C11BD6CC7DE37484030527F3306D75EC0,5FCD0795-3B43-4D68-AF4F-B0F40A3A9FAF,11-05-2012
12954,"65bis, boulevard Saint Germain",,Saint Ouen,127,41100,0xE6100000010C534B1A5798E14740E3F568EF505FF13F,EA1E7B5F-FDF7-4C70-A55C-DBDF5B58F5A1,21-12-2013
12955,7985 Center Street,,Chula Vista,9,91910,0xE6100000010CB67DBA493C4E4040A36C05128F4F5DC0,10746821-4B00-4103-9FF9-2682E31F07DF,26-09-2013
12956,3748 Bellwood Dr.,,Newcastle,50,2300,0xE6100000010C039D9AFF857640C09DBE8442F7F76240,70D12BC9-B6BF-4D30-A49D-0D6E0F5EA21B,13-08-2012
12957,2899 Cimarron Drive,,Yakima,79,98901,0xE6100000010C98D82103895747409A73333C711C5EC0,239AF39C-5471-4CDF-8BAD-56997715FFF8,09-11-2013
12958,5979 Lynwood Drive,,London,14,W1X3SE,0xE6100000010CE22CB56F31BC494039F4347C514AC0BF,D5C9604D-B604-41D0-9F37-20B5886C342B,11-05-2013
12959,2431 Keith Court,,Renton,79,98055,0xE6100000010C5B1DEFF611B94740243323B37C835EC0,50D656CA-FF81-459F-9E8F-5CE52AC2C191,14-05-2013
12960,"84, rue de la Centenaire",,Villeneuve-d'Ascq,145,59491,0xE6100000010CD544E2E4194B4940E99A2DFD092E0940,332A1DDC-A2F8-4135-9106-199C48DDBA4A,21-12-2013
12961,Zollstr 62,,Saarlouis,70,66740,0xE6100000010CF08ED2B3049F48401E9B096F17F91A40,7AD4C566-E176-4439-A787-44E5BAB58D0E,21-02-2014
12962,41 Third Ave East,,Portland,58,97205,0xE6100000010CA429F4F45AC0464036D4BE7161AA5EC0,753412B8-9004-4B57-B6CE-788090D592B3,22-05-2014
12963,"46, rue Surcouf",,Orly,180,94310,0xE6100000010C3DA7CD6674634840ECB45E6EA22D0340,502432EF-3BB1-4FF8-BB74-2FCEB71BCFCE,21-12-2013
12964,9704 Pineknoll,,Melbourne,77,3000,0xE6100000010C433EDF56FFE842C0992F07B242196240,B1E8945E-B2B9-4625-8105-2352286C3290,13-08-2013
12965,Am Gallberg 94,,Hof,8,95010,0xE6100000010C4B5F74F4C0224940EBE00AFA9FD72740,806BF1C1-C77C-4B8A-AE5C-F49491259D0C,22-05-2012
12966,5462 Patricia,,Melbourne,77,3000,0xE6100000010CD30CA84A52EE42C018DB648700236240,10C09D79-AD10-440A-A5DD-F63B0EC0904F,21-02-2013
12967,8158 Pheasant Court,,Novato,9,94947,0xE6100000010CBD031651E80A434079B1AF8DF5A15EC0,4B4E464C-7EA3-4776-9CE4-17219480E378,18-03-2014
12968,9610 Moccasin Ct,,Bellingham,79,98225,0xE6100000010C608733759E6548407A253CB8FFA35EC0,BB1F526D-0788-4DC7-9E9A-316FAE155A1F,13-12-2011
12969,6490 El Camino,,Coronado,9,92118,0xE6100000010C0E63ED8BFE5A404030D556356C4B5DC0,666FE684-FCA1-4477-B163-790A6B5224A0,30-03-2012
12970,3594 Vista Del Sol,,Newcastle upon Tyne,14,NT20,0xE6100000010C1E85F94AEB844B40BB354B2E86CFF9BF,58AF3409-6851-46EB-9E5B-9DB87EEC9AB4,05-10-2013
12971,9440 Oakshire Place,,Oregon City,58,97045,0xE6100000010C8A48F1479DB04640D7CC7F9FCF965EC0,920D355F-0667-424C-83AB-82928159E48B,14-04-2013
12972,682 Ambush Dr..,,Shawnee,7,V9B 2C3,0xE6100000010CF438103CFA3B48409B3ED0DCB3E75EC0,D68854C7-712B-404E-97F8-28614673E89F,31-05-2014
12973,3429 Fourth Street,,Oxon,14,OX16 8RS,0xE6100000010C00000000000000000000000000000000,A50D7458-5278-4AE7-BE2E-2FBB2426E18C,05-03-2013
12974,3886 Valencia Place,,Ballard,79,98107,0xE6100000010C24BEA9372ED94740561C642B93945EC0,7D7E310F-7225-4A55-A75B-66AFFD43BB76,18-04-2014
12975,8840 D Crane Ct,,Victoria,7,V8V,0xE6100000010C12A87F0A683C48403279FE287CCB5EC0,6A84FC86-A5C3-4AE4-BC9A-2C7A473AC329,22-09-2013
12976,3245 Vista Oak Dr.,,Port Orchard,79,98366,0xE6100000010C1E3D79C3AABE4740116E8D4AE19E5EC0,3499A501-4B10-4487-9312-383CA58FCD7F,07-07-2013
12977,1617 Crossbow Way,,Colma,9,94014,0xE6100000010C9364348B55D74240D1971980A29D5EC0,C6B756B2-DF8B-47EC-8E51-B034E607667D,16-03-2012
12978,7008 Mines Road,,Newcastle upon Tyne,14,NT20,0xE6100000010CC57150ED957E4B402EDBBAB9CED4F9BF,6E169129-221E-498D-A2D3-935D790D62DF,04-04-2014
12979,896 Southdale,,Beaverton,58,97005,0xE6100000010C546A331909BC4640EDF507F1C6BC5EC0,051044C9-7841-41DC-B8EB-8CBA007C5B8E,17-11-2012
12980,3585 Holly Oak Dr.,,Goulburn,50,2580,0xE6100000010C4E4FCCC7894741C016B88491F1B86240,DE61D269-9E71-4FEF-9817-E1EB1E874819,15-11-2012
12981,5809 Mount Aire Parkway,,Lake Oswego,58,97034,0xE6100000010C669D119BC3AE464098194960E7A65EC0,A8DCBAB0-F693-4BF8-ADBA-EBC73D710705,08-11-2013
12982,2685 Blackburn Ct,,Long Beach,9,90802,0xE6100000010C2841939776E24040BEAD628FB2965DC0,CC829A6B-0AC2-41EC-92EC-1DEAFB7133A6,31-05-2013
12983,509 Lynwood Drive,,Spokane,79,99202,0xE6100000010CD8224D8D6FDE47409C7768F1675E5DC0,BDD559D9-4788-473C-B8F6-53E8A05A64AC,11-09-2013
12984,1502 Marion Ct.,,Coffs Harbour,50,2450,0xE6100000010C4CE7FCD723313EC0F0121AF3721F6340,C4CCC017-1B4D-40EC-B548-21847D5C35C7,23-03-2013
12985,4197 Ironwood Drive,# 1,Fremont,9,94536,0xE6100000010C13E7B0CAE4CF42402C78B092527D5EC0,916662AA-71F3-4CFF-82E6-B288EEB05849,28-05-2014
12986,"356, avenue des Laurentides",,Les Ulis,177,91940,0xE6100000010C8D2503367B594840CB998042744E0140,C8126875-6DDC-4C79-AB94-1E0C105F7DBD,21-12-2013
12987,2275 Valley Blvd.,,Berkeley,9,94704,0xE6100000010C3DFED48B60F44240E1CD216D0D8D5EC0,2CF017A6-8D17-4A07-B4EF-81EC3CCCB830,29-04-2013
12988,3788 Gordon Ct.,,Cliffside,7,V8Y 1L1,0xE6100000010CB0030276D83E4840D4CA46A8A5D75EC0,9A00F8D9-9914-4B82-B311-58DC0BF6E633,28-05-2014
12989,"99, route de Marseille",,Saint Germain en Laye,164,78100,0xE6100000010CA40FED6CDA7C48407F29EC6894C80040,976B379B-3579-4609-9EDB-FAB2F541D7E2,21-12-2013
12990,3302 Trujillo,# 112,Oak Bay,7,V8P,0xE6100000010C0D5CDFC5C62F4840897CAC7E5ED05EC0,5F01AC9F-5A84-4793-A772-A6B74F35697A,25-01-2014
12991,3753 Shenandoah Drive,,Oxford,14,OX14 4SE,0xE6100000010CFBC3DA3729D549402C53E653E581F4BF,884C1947-6C68-4409-904E-301A15B47EC2,18-09-2013
12992,2082 Satin Court,,South Melbourne,77,3205,0xE6100000010C2DF4FBABCAE442C00B0B0F3F421E6240,7EC13E93-B7F7-45F6-A4E8-AB153647440B,16-10-2011
12993,3597 Pine St.,,Sedro Woolley,79,98284,0xE6100000010C3331C4E4BF444840105DFFE9317D5EC0,105F0E7D-441E-4BAA-9150-2FE6C7C7570A,11-03-2014
12994,4838 Second Street,,Coronado,9,92118,0xE6100000010C9F4458CDE158404056C178226D3F5DC0,B2E43A46-F517-4202-9CB8-15E0AE44CA39,30-10-2012
12995,"835, avenue des Laurentides",,Paris,161,75019,0xE6100000010C0ED3DCDBAC7948408EA3FD74F11A0340,B2F4D0FC-289A-419B-A38A-B045BE4894C7,21-12-2013
12996,8042 Placer Dr.,,Colma,9,94014,0xE6100000010C7E77B51F1FDD4240BF4A8F5B41A65EC0,F7767BE6-7D30-4B47-8916-3E9BE0B95F94,09-03-2014
12997,9537 Ridgewood Drive,,Daly City,9,94015,0xE6100000010C127A03C0C7DD4240BEB92C8C7C995EC0,6174A5CE-8958-4DA1-890F-672C435D3CC9,04-03-2014
12998,5652 East View Place,,West Covina,9,91791,0xE6100000010C88E203A9810A41405C5ABBD06A7B5DC0,6CE2FC06-4D6A-42BE-9E6F-45CD703577A4,18-02-2014
12999,7401 Las Palmas,,Langford,7,V9,0xE6100000010CF4F60B73414048403AF1DC32DEE05EC0,CF523B81-A6CB-45B2-9701-198021567D07,09-11-2013
13000,3770 Viewpoint Ct,,Everett,79,98201,0xE6100000010CBBBB7B282801484001954D1199915EC0,E9E8E213-B6FF-4BEF-A34F-EE32E343C972,14-01-2014
13001,4091 Hill Meadow Pl.,,Newcastle,50,2300,0xE6100000010C23C61B38E57940C05DF0DA8B9FF26240,CADD765C-2779-467A-9FB8-532C09707AAE,24-07-2011
13002,8429 East Narrows Drive,,Puyallup,79,98371,0xE6100000010C8F15A007A69247401A17770465965EC0,1DD88586-1FAD-4809-8556-290DDDD43CDD,08-11-2013
13003,9860 Brookview Drive,,East Brisbane,64,4169,0xE6100000010C2959B127EF7A3BC007E9F2355E1F6340,5395B838-14DC-4E3E-89C3-83089F8543A1,17-03-2012
13004,5051 Teakwood Dr,,Port Macquarie,50,2444,0xE6100000010C581E62CEFE683FC04B0383D41E1F6340,7FF6F83A-654D-4111-A849-5403BCAA8C93,22-02-2013
13005,2119 Little Dr,,Beaverton,58,97005,0xE6100000010C64BD183433BD4640AB180F8A22BF5EC0,039ED3CC-243E-4128-92A9-55729FDE6E9C,09-07-2013
13006,9964 North Ridge Drive,,Burien,79,98168,0xE6100000010C5DEA7A4194C047400E6C3972528A5EC0,7C38EEBE-3597-45FC-8BCA-7EEADFF53FB5,05-11-2013
13007,9497 Candelero Place,,Downey,9,90241,0xE6100000010CF5A3840CF8F84040F508099BCF905DC0,F8FA6871-843A-48CA-8AC0-0A64D8135FC1,07-01-2014
13008,4665 Military Way E.,,Port Hammond,7,V6B 3P7,0xE6100000010C515904B09DA148402FA455D115BC5EC0,E9A36433-7760-4489-AAE4-9F3E9D296B88,05-05-2014
13009,1828 Robinson Ave.,,Concord,9,94519,0xE6100000010CB304A9ADFCFE4240E17B8317BB7B5EC0,0E114A29-6CBA-4DDF-8CE9-3698BD2CBCD9,18-03-2014
13010,3448 Sun View Terr.,,Colma,9,94014,0xE6100000010CF9A22914DAD6424073EBEC40119C5EC0,CB9C52FE-CA8B-44E1-95C6-2FA357BDED1D,19-11-2013
13011,4451 Larkin Dr.,,San Carlos,9,94070,0xE6100000010C594D9A2E8AC54240BBA30C7B99925EC0,05EB8DD2-DBAB-40AD-A22C-6A730FEECB5D,11-10-2011
13012,4222 San Jose Dr.,,North Sydney,50,2055,0xE6100000010CB041905E53EE40C0FE24E7158BE86240,EBA75CC0-69E8-4CA7-ADF5-B46355E24A68,09-05-2012
13013,Waldstr 21,,Stuttgart,70,70511,0xE6100000010CADC1A19A7A604840CAFB907B385C2240,30BB8A61-E50A-4E5C-BE0B-0550529016D1,24-08-2013
13014,2529 Clear Court,,Beverly Hills,9,90210,0xE6100000010C6364F90B060C4140E291B2475B955DC0,E860EDAB-13D1-4DED-8D0F-BB02FB3CFD83,18-08-2013
13015,5225 Harbor View Dr,,Milwaukie,58,97222,0xE6100000010CA4309BD3D1B1464058C170A16DB15EC0,B17468AF-CCDC-4207-A7F0-12FDF2A77327,06-09-2013
13016,Wertheimer Straße 822,,Sulzbach Taunus,70,66272,0xE6100000010C00000000000000000000000000000000,E4E27372-C309-4D96-93C2-0EEEEAFB8C55,27-05-2014
13017,Am Grossen Dern 9824,,Ingolstadt,8,85049,0xE6100000010CAB241306EC584840AA30966FA6A72640,FF52BFE5-EA31-44CE-A1CC-4DA33968FEE7,16-04-2014
13018,Heiderplatz 918,,Essen,20,45001,0xE6100000010C00000000000000000000000000000000,5813B6F4-A438-4B45-B52D-D3A917F750ED,20-01-2013
13019,"93, impasse Ste-Madeleine",,Paris,161,75007,0xE6100000010CC1C9913C36644840A5C2511F017E0240,6C7014BF-D626-4657-AA6D-4A9997464881,21-12-2013
13020,5092 Crane Court,,Watford,14,WA3,0xE6100000010CC0F9D88B8DC949406D7A89152803D9BF,2425CC7E-2F94-41B6-95B0-7FC072B0EBB4,22-12-2012
13021,8296 Glen Court,,Vancouver,7,V7L 4J4,0xE6100000010C446AA5F78BA34840201E47B174BB5EC0,17A211BA-AA4D-40F0-A688-E22378235E30,27-01-2014
13022,"345, rue des Grands Champs",,Saint Ouen,127,41100,0xE6100000010C8238BEDF40E8474092FD1E3CFDE9F23F,3059DD52-7052-4521-9F32-BAE46989D815,21-12-2013
13023,9791 Harvard Court,# 4,Tacoma,79,98403,0xE6100000010C6A2191FF04A7474002EB3964FF9D5EC0,45A7C5FA-7313-4D13-BC54-906B9CE3BEFF,18-02-2014
13024,5906 Walnut Place,,Royal Oak,7,V8X,0xE6100000010CFC2A6C3F0236484092A638D02EDA5EC0,D36CCF65-3157-4730-8C23-8B8A29823D87,25-03-2014
13025,7655 Greer Ave,,Fremont,9,94536,0xE6100000010C390B28E00BCC42404134D4FDE8855EC0,0F4344CD-2CC3-4455-81F7-806DBB5CD4E8,27-12-2013
13026,2228 Ashford Court,,Lavender Bay,50,2060,0xE6100000010CCFE08B4C6AED40C0F66A376AA7E16240,D31B1874-5129-4290-ADEB-AAB4BC06C938,23-11-2011
13027,4024 Montana,# 113,Westminster,7,V3L 1E7,0xE6100000010CF0169D450FA24840489BA3FDA4B75EC0,F1B8F7AE-F466-4ECA-9983-CB59FB4FFBDB,14-05-2014
13028,7430 Ravenwood,,North Ryde,50,2113,0xE6100000010CE351E14CE6E840C00A19AD0ED4E16240,7394FABA-CFEE-4AA9-B2BE-B99069EC76E3,29-05-2013
13029,8683 San Antonio,,Grossmont,9,91941,0xE6100000010C0B72E9F6466340405BDA320046465DC0,67A1E4D5-885E-43DC-9AF5-8D6AF05B263A,30-05-2014
13030,9830 May Way,,Mill Valley,9,94941,0xE6100000010C5805C95379EE4240AA92D15C2B9E5EC0,16D368FD-8C4B-4346-A984-A344FCF96436,30-03-2014
13031,7400 Robinson Street,,Victoria,7,V8V,0xE6100000010CE62FB14FDE314840A346882B39DF5EC0,9E2ED636-FDAA-4EFD-BC04-D0ACB67CB08D,12-11-2013
13032,Bundesallee 4424,,Leipzig,53,4139,0xE6100000010C00000000000000000000000000000000,54664E83-1570-48AD-B660-40A5A4E16F44,06-02-2013
13033,4277 La Cruz,,Port Hammond,7,V6B 3P7,0xE6100000010CF02748B48DA848406A13CDC7B0C85EC0,416AB203-5CD8-41DA-9DC9-2CD5C057F11F,02-02-2014
13034,8874 Dallas Drive,,London,14,W10 6BL,0xE6100000010CFE37C89A94C74940AD997A7FA5FCCBBF,6719314E-326D-4E20-861E-C685E69E3497,13-07-2013
13035,1887 Mt. Diablo St,,Seattle,79,98104,0xE6100000010C52B340978BD4474056DA914EDB8E5EC0,9A509BC4-0178-464A-AA48-EC1C2DB09652,05-01-2014
13036,9963 Pacific,,Ballard,79,98107,0xE6100000010CC40169DC02DB4740BFA767AE5B955EC0,68A3EDC3-116C-450C-970F-D374B71D4CE7,11-06-2011
13037,8222 Northridge Road,,London,14,SW6 SBY,0xE6100000010C3668BDD9BDC64940F218AA8B5140C0BF,3E678960-3153-4D94-A2A8-EFEFAD28A16B,30-04-2013
13038,7499 Yolanda Circle,,London,14,EC1R 0DU,0xE6100000010C18D6044DF9BE49403EA174834323BBBF,AC114564-F921-4764-9C89-A165802CC15F,07-07-2013
13039,2288 Gingham Way,,Beaverton,58,97005,0xE6100000010C43C468E3B4B946409185DF8D6AAF5EC0,3EF8C6B1-2191-49F6-BEED-DA5E741A1A34,08-12-2012
13040,5 Curletto Dr.,,Mill Valley,9,94941,0xE6100000010C995757814BF44240AE13F82B36B05EC0,C528DE36-C024-4610-AD47-D3B507B7410E,19-05-2013
13041,2823 Pheasant Court,,West Sussex,14,RH15 9UD,0xE6100000010C00000000000000000000000000000000,7365E3C1-895A-4CB3-A62F-F7E8CBF48C2D,14-07-2013
13042,8335 West Hook Road,,Edmonds,79,98020,0xE6100000010C07F3C9E4FCEE474076F453B9578F5EC0,B4129260-1918-462B-8A3A-6C9F12638067,19-12-2013
13043,321 Concerto Circle,,Lake Oswego,58,97034,0xE6100000010C33B3353DA5B846408F87F86079A85EC0,01214E97-6AF0-4230-AFF7-5DCC3675C94A,22-11-2013
13044,2527 Mohawk Drive,,Sooke,7,V0,0xE6100000010CDABC8EEA39354840BCC526DFE1E65EC0,F7452537-1978-439F-A860-261CF858A4F8,15-08-2013
13045,8306 Sun Tree Lane,,Silverwater,50,2264,0xE6100000010CED0FE3CE879540C0929B4E5708EF6240,10D9F14B-66CB-4BF4-A1B7-F43426961373,13-07-2013
13046,2487 Riverside Drive,,Melbourne,77,3000,0xE6100000010CF5EAB80D73EA42C06BEF5B0513226240,B232FCD0-6DFD-4D2B-852A-C446A7C993F1,29-09-2013
13047,5731 La Mar Ct.,,El Cajon,9,92020,0xE6100000010CDBE1926E2F664040E141A1C9DC405DC0,DAF6AC4B-1811-4465-9ECE-7D95547D1C40,03-05-2014
13048,7227 Landing Terrace,,El Cajon,9,92020,0xE6100000010CE4A7C00F106C4040721957211D405DC0,307A7A51-7EDC-4A0C-97F5-6A4FB69BA737,24-05-2014
13049,686 Argonne Drive,,Geelong,77,3220,0xE6100000010CA534AC5BBE1243C035A724EBC2086240,64F5E52B-4B52-4958-99AC-58128526ACA1,05-10-2011
13050,5091 Laurel Dr.,,Renton,79,98055,0xE6100000010C44B610F6DAB74740B4C79B8E9D865EC0,5F653BA9-36B1-4706-8400-9BC093933E31,26-08-2013
13051,Am Kreuz 4065,,Darmstadt,19,64283,0xE6100000010C71744DA5C0E7484079649199134F2140,AC58267A-9E27-460B-A0BB-4EAAC98A4726,20-12-2012
13052,1459 Placer Dr.,,Salem,58,97301,0xE6100000010C0E50D4F3FD6F4640BA3FFF3EF0CB5EC0,E4901B5A-B025-46D5-AE79-C81A8BC43FB7,14-05-2012
13053,Kalkweg 25,,Hamburg,20,20354,0xE6100000010C66F09587B4C04A408F5D2F5DE2FB2340,CA348675-BA2C-477B-8ED7-72064746C13F,22-04-2014
13054,1977 Sun Rise Drive,,Hervey Bay,64,4655,0xE6100000010CDA053577EA5439C0297B866B691D6340,407557D3-5B96-47BE-A68B-9CA824F0B128,29-11-2012
13055,2741 Orangewood Dr.,,Long Beach,9,90802,0xE6100000010CF0B24EC383E84040295656F1598B5DC0,7F92C186-1BDD-4D45-9570-AFBCDE16A911,21-04-2014
13056,7859 Green Valley Road,,London,14,W1V 5RN,0xE6100000010CC8A1D31B37BA49405B74BB899141C0BF,C7F3377B-BE45-4F04-8379-D8DD229ED416,17-02-2014
13057,7654 Heather Pl.,,Walla Walla,79,99362,0xE6100000010CBAD70F7F6405474067B2ADECCE905DC0,28B0AE36-453B-4810-8E4E-B4FC264DEE5E,26-08-2013
13058,7186 View Dr.,,Lebanon,58,97355,0xE6100000010CD8551FEF524146404FF8146E06A85EC0,9BC1DC9E-2D67-4382-AD88-53C90D36223A,24-07-2012
13059,2354 Frame Ln.,,Los Angeles,9,90012,0xE6100000010C51CBC09205074140C8679AC1C0995DC0,47C82BBA-7E05-438C-9DC8-5FD9A930B0CE,25-05-2014
13060,2141 Delaware Ct.,,Downey,9,90241,0xE6100000010C0858337DD6F94040AF211670AA7E5DC0,A1A34B3D-E3A0-4372-A2C3-1395D73E45CA,13-07-2013
13061,9218 Old Mt. View Drive,,Hobart,71,7001,0xE6100000010CB766080A3F6B45C06E25DE918D696240,E2428ABC-E4B1-4A89-A133-144C5CC1C758,15-12-2011
13062,3704 Panoramic Drive,,London,14,W1X3SE,0xE6100000010CBE3B378AD4BE494016AB062CFC46C0BF,BD61B335-8555-474D-8916-45D894206234,16-11-2013
13063,3880 95th St.,,Beaverton,58,97005,0xE6100000010C64BD183433BD464053CBEDBF21B45EC0,EF1445B1-8736-4646-BBE9-A7628A71D10B,28-03-2014
13064,9996 Solano Drive,,Burlingame,9,94010,0xE6100000010CCA832019A3CC424039BA5CAC95925EC0,B9BDF572-3C8E-4290-80AD-A1B1B44844AB,14-12-2013
13065,8521 Knewal Rd,,Matraville,50,2036,0xE6100000010C7724F09F1D0041C091AEFBCDB7E36240,4A11B600-2A32-4F05-9019-0F4C5C4F87F6,24-01-2012
13066,782 West Way,,York,14,YO15,0xE6100000010CD371CD7D58124B40ADD245A0954BF2BF,8A383C75-69EE-4086-AC83-08BA3F5710A1,01-09-2013
13067,2 Fall Creek Road,,West Covina,9,91791,0xE6100000010C5F4F2C4A7407414098B1A6F82B7C5DC0,AE87B298-6135-40C1-815A-F776367C29AC,02-12-2013
13068,259 True Drive,,Santa Monica,9,90401,0xE6100000010C746EDD084D0441401B8F8F9BC2A85DC0,6BBDBF54-D14B-4E22-B134-E3EE63BEEC3C,22-05-2014
13069,1246 Newport Drive,,Spring Valley,9,91977,0xE6100000010C1EFC460B416040401E33ED63093B5DC0,C1DD03B0-083E-4FB0-B7CA-71398645D514,20-03-2014
13070,"2, route de Marseille",,Roncq,145,59223,0xE6100000010CC223B2C2176849406FC0A881E8F60840,86700B0E-9191-45A0-A84C-0C4E7838DED3,21-12-2013
13071,1540 St. Raphael Drive,,Metchosin,7,V9,0xE6100000010C9D6E098E052D4840EEF9667044DE5EC0,31757276-A05F-46EE-BD9F-6A0CDCAF1594,21-08-2013
13072,2781 Cresent Dr.,,Versailles,164,78000,0xE6100000010C5C7BE88EEF6748406B311156C9F60040,27DCAB2C-D699-4F90-BA4C-16BECA22B348,21-12-2013
13073,Postfach 2 66 66,,Solingen,53,42651,0xE6100000010C50D2B0586B9C4940ECE8D92293661C40,3D327668-5650-4D3F-BA68-BA9D28C155C7,28-12-2012
13074,5985 Bouncing Road,,Lakewood,9,90712,0xE6100000010C0822FE8836F24040F9FD4A9AB4945DC0,5A1FD931-6C03-43BB-B4D5-836B01C347CC,15-03-2014
13075,8309 Colonial Way,,Lane Cove,50,1597,0xE6100000010CC58B71EC00EA40C08D195DCEE1E56240,FAA9CD14-6A1C-4ADC-8A72-FB5048AC881D,12-01-2014
13076,7481 Crown Ct.,,Bellflower,9,90706,0xE6100000010C04789095EDF54040C6DF827B9F925DC0,C1F4ED1C-D5DC-4076-A416-FB747CFD5371,16-07-2013
13077,Alte Landstr 991,,Berlin,19,14129,0xE6100000010C5696768AE22F4A4080C71AA837652A40,436D48F9-917E-484A-BC52-BF29692A3538,28-12-2011
13078,3595 Santa Fe,,Novato,9,94947,0xE6100000010C3C19B192AF1343401E10852F29AC5EC0,385AE9D1-734A-43D7-A985-9B49E4B39B0B,17-09-2013
13079,"081, boulevard du Montparnasse",,Seattle,79,98104,0xE6100000010C3091CBA41BD247409FEA9D6940985EC0,EE51D99C-8EE2-442C-8141-33D7553B0414,06-12-2013
13080,"11, rue Descartes",,Versailles,164,78000,0xE6100000010C0BC6C24DCF69484097DE3EF58BEE0040,0BF3E1A2-89BD-4281-91A1-38D66C36F0FE,21-12-2013
13081,Am Karlshof 6883,,Darmstadt,19,64283,0xE6100000010C2562D04335F74840AE20DB130E502140,A76D10F1-5BD8-4E44-9AC0-3F20FB0CE03D,27-05-2014
13082,Heideweg 1442,,Werne,53,59368,0xE6100000010CB8782F6670DD4940A4C1B2DE74801E40,AA7ED078-570A-44E6-97C7-9DDE0AEBEBE3,11-04-2013
13083,5615 Rock Oak Road,,Metchosin,7,V9,0xE6100000010CF46E813C6839484068082A0B86D95EC0,BDE27AB2-8EE9-4465-8196-34A4B82A2855,17-10-2013
